,image,label
186,./part-affordance-dataset/tools/scissors_01/scissors_01_00000068_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000068_label.mat
187,./part-affordance-dataset/tools/scissors_01/scissors_01_00000100_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000100_label.mat
188,./part-affordance-dataset/tools/scissors_01/scissors_01_00000136_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000136_label.mat
189,./part-affordance-dataset/tools/scissors_01/scissors_01_00000126_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000126_label.mat
190,./part-affordance-dataset/tools/scissors_01/scissors_01_00000250_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000250_label.mat
191,./part-affordance-dataset/tools/scissors_01/scissors_01_00000240_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000240_label.mat
192,./part-affordance-dataset/tools/scissors_01/scissors_01_00000085_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000085_label.mat
193,./part-affordance-dataset/tools/scissors_01/scissors_01_00000232_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000232_label.mat
194,./part-affordance-dataset/tools/scissors_01/scissors_01_00000222_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000222_label.mat
195,./part-affordance-dataset/tools/scissors_01/scissors_01_00000154_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000154_label.mat
196,./part-affordance-dataset/tools/scissors_01/scissors_01_00000109_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000109_label.mat
197,./part-affordance-dataset/tools/scissors_01/scissors_01_00000071_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000071_label.mat
198,./part-affordance-dataset/tools/scissors_01/scissors_01_00000119_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000119_label.mat
199,./part-affordance-dataset/tools/scissors_01/scissors_01_00000061_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000061_label.mat
200,./part-affordance-dataset/tools/scissors_01/scissors_01_00000003_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000003_label.mat
201,./part-affordance-dataset/tools/scissors_01/scissors_01_00000127_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000127_label.mat
202,./part-affordance-dataset/tools/scissors_01/scissors_01_00000137_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000137_label.mat
203,./part-affordance-dataset/tools/scissors_01/scissors_01_00000241_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000241_label.mat
204,./part-affordance-dataset/tools/scissors_01/scissors_01_00000223_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000223_label.mat
205,./part-affordance-dataset/tools/scissors_01/scissors_01_00000233_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000233_label.mat
206,./part-affordance-dataset/tools/scissors_01/scissors_01_00000145_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000145_label.mat
207,./part-affordance-dataset/tools/scissors_01/scissors_01_00000155_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000155_label.mat
208,./part-affordance-dataset/tools/scissors_01/scissors_01_00000094_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000094_label.mat
209,./part-affordance-dataset/tools/scissors_01/scissors_01_00000060_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000060_label.mat
210,./part-affordance-dataset/tools/scissors_01/scissors_01_00000118_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000118_label.mat
211,./part-affordance-dataset/tools/scissors_01/scissors_01_00000070_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000070_label.mat
212,./part-affordance-dataset/tools/scissors_01/scissors_01_00000002_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000002_label.mat
213,./part-affordance-dataset/tools/scissors_01/scissors_01_00000012_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000012_label.mat
214,./part-affordance-dataset/tools/scissors_01/scissors_01_00000024_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000024_label.mat
215,./part-affordance-dataset/tools/scissors_01/scissors_01_00000034_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000034_label.mat
216,./part-affordance-dataset/tools/scissors_01/scissors_01_00000197_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000197_label.mat
217,./part-affordance-dataset/tools/scissors_01/scissors_01_00000046_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000046_label.mat
218,./part-affordance-dataset/tools/scissors_01/scissors_01_00000056_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000056_label.mat
219,./part-affordance-dataset/tools/scissors_01/scissors_01_00000258_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000258_label.mat
220,./part-affordance-dataset/tools/scissors_01/scissors_01_00000163_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000163_label.mat
221,./part-affordance-dataset/tools/scissors_01/scissors_01_00000173_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000173_label.mat
222,./part-affordance-dataset/tools/scissors_01/scissors_01_00000205_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000205_label.mat
223,./part-affordance-dataset/tools/scissors_01/scissors_01_00000215_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000215_label.mat
224,./part-affordance-dataset/tools/scissors_01/scissors_01_00000079_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000079_label.mat
225,./part-affordance-dataset/tools/scissors_01/scissors_01_00000101_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000101_label.mat
226,./part-affordance-dataset/tools/scissors_01/scissors_01_00000069_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000069_label.mat
227,./part-affordance-dataset/tools/scissors_01/scissors_01_00000111_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000111_label.mat
228,./part-affordance-dataset/tools/scissors_01/scissors_01_00000147_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000147_label.mat
229,./part-affordance-dataset/tools/scissors_01/scissors_01_00000231_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000231_label.mat
230,./part-affordance-dataset/tools/scissors_01/scissors_01_00000221_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000221_label.mat
231,./part-affordance-dataset/tools/scissors_01/scissors_01_00000096_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000096_label.mat
232,./part-affordance-dataset/tools/scissors_01/scissors_01_00000253_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000253_label.mat
233,./part-affordance-dataset/tools/scissors_01/scissors_01_00000243_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000243_label.mat
234,./part-affordance-dataset/tools/scissors_01/scissors_01_00000135_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000135_label.mat
235,./part-affordance-dataset/tools/scissors_01/scissors_01_00000125_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000125_label.mat
236,./part-affordance-dataset/tools/scissors_01/scissors_01_00000168_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000168_label.mat
237,./part-affordance-dataset/tools/scissors_01/scissors_01_00000178_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000178_label.mat
238,./part-affordance-dataset/tools/scissors_01/scissors_01_00000072_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000072_label.mat
239,./part-affordance-dataset/tools/scissors_01/scissors_01_00000062_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000062_label.mat
240,./part-affordance-dataset/tools/scissors_01/scissors_01_00000185_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000185_label.mat
241,./part-affordance-dataset/tools/scissors_01/scissors_01_00000054_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000054_label.mat
242,./part-affordance-dataset/tools/scissors_01/scissors_01_00000044_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000044_label.mat
243,./part-affordance-dataset/tools/scissors_01/scissors_01_00000036_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000036_label.mat
244,./part-affordance-dataset/tools/scissors_01/scissors_01_00000228_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000228_label.mat
245,./part-affordance-dataset/tools/scissors_01/scissors_01_00000238_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000238_label.mat
246,./part-affordance-dataset/tools/scissors_01/scissors_01_00000113_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000113_label.mat
247,./part-affordance-dataset/tools/scissors_01/scissors_01_00000103_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000103_label.mat
248,./part-affordance-dataset/tools/scissors_01/scissors_01_00000217_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000217_label.mat
249,./part-affordance-dataset/tools/scissors_01/scissors_01_00000207_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000207_label.mat
250,./part-affordance-dataset/tools/scissors_01/scissors_01_00000009_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000009_label.mat
251,./part-affordance-dataset/tools/scissors_01/scissors_01_00000171_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000171_label.mat
252,./part-affordance-dataset/tools/scissors_01/scissors_01_00000161_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000161_label.mat
253,./part-affordance-dataset/tools/scissors_01/scissors_01_00000045_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000045_label.mat
254,./part-affordance-dataset/tools/scissors_01/scissors_01_00000055_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000055_label.mat
255,./part-affordance-dataset/tools/scissors_01/scissors_01_00000184_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000184_label.mat
256,./part-affordance-dataset/tools/scissors_01/scissors_01_00000027_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000027_label.mat
257,./part-affordance-dataset/tools/scissors_01/scissors_01_00000037_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000037_label.mat
258,./part-affordance-dataset/tools/scissors_01/scissors_01_00000239_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000239_label.mat
259,./part-affordance-dataset/tools/scissors_01/scissors_01_00000229_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000229_label.mat
260,./part-affordance-dataset/tools/scissors_01/scissors_01_00000112_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000112_label.mat
261,./part-affordance-dataset/tools/scissors_01/scissors_01_00000264_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000264_label.mat
262,./part-affordance-dataset/tools/scissors_01/scissors_01_00000206_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000206_label.mat
263,./part-affordance-dataset/tools/scissors_01/scissors_01_00000216_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000216_label.mat
264,./part-affordance-dataset/tools/scissors_01/scissors_01_00000018_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000018_label.mat
265,./part-affordance-dataset/tools/scissors_01/scissors_01_00000170_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000170_label.mat
266,./part-affordance-dataset/tools/scissors_01/scissors_01_00000008_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000008_label.mat
267,./part-affordance-dataset/tools/scissors_01/scissors_01_00000087_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000087_label.mat
268,./part-affordance-dataset/tools/scissors_01/scissors_01_00000146_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000146_label.mat
269,./part-affordance-dataset/tools/scissors_01/scissors_01_00000156_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000156_label.mat
270,./part-affordance-dataset/tools/scissors_01/scissors_01_00000220_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000220_label.mat
271,./part-affordance-dataset/tools/scissors_01/scissors_01_00000230_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000230_label.mat
272,./part-affordance-dataset/tools/scissors_01/scissors_01_00000252_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000252_label.mat
273,./part-affordance-dataset/tools/scissors_01/scissors_01_00000124_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000124_label.mat
274,./part-affordance-dataset/tools/scissors_01/scissors_01_00000134_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000134_label.mat
275,./part-affordance-dataset/tools/scissors_01/scissors_01_00000179_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000179_label.mat
276,./part-affordance-dataset/tools/scissors_01/scissors_01_00000169_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000169_label.mat
277,./part-affordance-dataset/tools/scissors_01/scissors_01_00000011_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000011_label.mat
278,./part-affordance-dataset/tools/scissors_01/scissors_01_00000063_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000063_label.mat
279,./part-affordance-dataset/tools/scissors_01/scissors_01_00000073_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000073_label.mat
280,./part-affordance-dataset/tools/scissors_01/scissors_01_00000004_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000004_label.mat
281,./part-affordance-dataset/tools/scissors_01/scissors_01_00000268_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000268_label.mat
282,./part-affordance-dataset/tools/scissors_01/scissors_01_00000076_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000076_label.mat
283,./part-affordance-dataset/tools/scissors_01/scissors_01_00000066_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000066_label.mat
284,./part-affordance-dataset/tools/scissors_01/scissors_01_00000082_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000082_label.mat
285,./part-affordance-dataset/tools/scissors_01/scissors_01_00000235_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000235_label.mat
286,./part-affordance-dataset/tools/scissors_01/scissors_01_00000225_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000225_label.mat
287,./part-affordance-dataset/tools/scissors_01/scissors_01_00000153_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000153_label.mat
288,./part-affordance-dataset/tools/scissors_01/scissors_01_00000131_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000131_label.mat
289,./part-affordance-dataset/tools/scissors_01/scissors_01_00000049_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000049_label.mat
290,./part-affordance-dataset/tools/scissors_01/scissors_01_00000121_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000121_label.mat
291,./part-affordance-dataset/tools/scissors_01/scissors_01_00000059_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000059_label.mat
292,./part-affordance-dataset/tools/scissors_01/scissors_01_00000247_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000247_label.mat
293,./part-affordance-dataset/tools/scissors_01/scissors_01_00000188_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000188_label.mat
294,./part-affordance-dataset/tools/scissors_01/scissors_01_00000198_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000198_label.mat
295,./part-affordance-dataset/tools/scissors_01/scissors_01_00000261_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000261_label.mat
296,./part-affordance-dataset/tools/scissors_01/scissors_01_00000107_rgb.jpg,./part-affordance-dataset/tools/scissors_01/scissors_01_00000107_label.mat
